RETAILER_ID,ONBOARDING_DATE,ONBOARDING_STATUS,MARKETING_CLUSTER,Week,SKU_ORDER_PRICE_AMOUNT,NET_SALE,SKU_RETURN_AMOUNT,RETURN_EGGS,REPLACED_EGGS,EGGS,FREQUENCY_RETAILER_WEEK,ret+rep%,Landing Price,Activity_age,billing_week,total_age,billing_week%,Activity_age%,cluster_label
6829.0,2022-04-12T02:11:01Z,Cold,,21,299.2,299.2,0.0,0.0,0.0,24.0,1,0.0,12.466666666666667,7,7.0,36,19.444444444444443,19.444444444444443,0
6829.0,2022-04-12T02:11:01Z,Cold,,25,224.39999999999998,224.39999999999998,0.0,0.0,0.0,18.0,1,0.0,12.466666666666665,7,7.0,36,19.444444444444443,19.444444444444443,0
6829.0,2022-04-12T02:11:01Z,Cold,,27,1498.55,1498.55,0.0,0.0,0.0,110.0,1,0.0,13.623181818181818,7,7.0,36,19.444444444444443,19.444444444444443,0
6829.0,2022-04-12T02:11:01Z,Cold,,29,396.1,396.1,0.0,0.0,0.0,32.0,1,0.0,12.378125,7,7.0,36,19.444444444444443,19.444444444444443,0
6829.0,2022-04-12T02:11:01Z,Cold,,30,609.45,609.45,0.0,0.0,0.0,46.0,1,0.0,13.248913043478263,7,7.0,36,19.444444444444443,19.444444444444443,0
6829.0,2022-04-12T02:11:01Z,Cold,,36,224.39999999999998,224.39999999999998,0.0,0.0,0.0,18.0,1,0.0,12.466666666666665,7,7.0,36,19.444444444444443,19.444444444444443,0
6835.0,2022-04-12T04:24:22Z,Closed,,1,794.25,794.25,0.0,0.0,0.0,68.0,1,0.0,11.680147058823529,4,4.0,6,66.66666666666667,66.66666666666667,0
6835.0,2022-04-12T04:24:22Z,Closed,,4,1061.25,1061.25,0.0,0.0,0.0,90.0,1,0.0,11.791666666666666,4,4.0,6,66.66666666666667,66.66666666666667,0
6835.0,2022-04-12T04:24:22Z,Closed,,5,731.25,731.25,0.0,0.0,0.0,60.0,1,0.0,12.1875,4,4.0,6,66.66666666666667,66.66666666666667,0
6835.0,2022-04-12T04:24:22Z,Closed,,6,487.5,487.5,0.0,0.0,12.0,40.0,1,0.3,12.1875,4,4.0,6,66.66666666666667,66.66666666666667,0
6836.0,2022-04-12T04:24:38Z,Cold,,1,794.25,794.25,0.0,0.0,0.0,68.0,1,0.0,11.680147058823529,4,4.0,6,66.66666666666667,66.66666666666667,0
6836.0,2022-04-12T04:24:38Z,Cold,,4,1026.75,1026.75,0.0,0.0,0.0,93.0,1,0.0,11.040322580645162,4,4.0,6,66.66666666666667,66.66666666666667,0
6836.0,2022-04-12T04:24:38Z,Cold,,5,450.0,450.0,0.0,0.0,0.0,45.0,1,0.0,10.0,4,4.0,6,66.66666666666667,66.66666666666667,0
6836.0,2022-04-12T04:24:38Z,Cold,,6,720.0,720.0,0.0,0.0,0.0,65.0,1,0.0,11.076923076923077,4,4.0,6,66.66666666666667,66.66666666666667,0
6895.0,2022-04-14T08:11:39Z,Cold,,3,2358.4,2358.4,0.0,0.0,0.0,216.0,1,0.0,10.91851851851852,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,5,796.8000000000001,796.8000000000001,0.0,0.0,78.0,72.0,2,1.0833333333333333,11.066666666666668,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,7,2092.8,2092.8,0.0,0.0,0.0,192.0,1,0.0,10.9,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,9,796.8000000000001,796.8000000000001,0.0,0.0,0.0,72.0,1,0.0,11.066666666666668,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,11,796.8000000000001,796.8000000000001,0.0,0.0,0.0,72.0,1,0.0,11.066666666666668,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,12,415.20000000000005,415.20000000000005,0.0,0.0,40.0,38.0,1,1.0526315789473684,10.926315789473685,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,13,664.0,664.0,0.0,0.0,24.0,60.0,1,0.4,11.066666666666666,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,17,1924.8000000000002,1924.8000000000002,0.0,0.0,0.0,168.0,1,0.0,11.457142857142859,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,24,1924.8000000000002,1924.8000000000002,0.0,0.0,0.0,168.0,1,0.0,11.457142857142859,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,27,464.0,464.0,0.0,0.0,0.0,40.0,1,0.0,11.6,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,28,422.40000000000003,422.40000000000003,0.0,0.0,0.0,36.0,1,0.0,11.733333333333334,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,29,907.2,907.2,0.0,0.0,0.0,78.0,1,0.0,11.630769230769232,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,31,1127.0,1127.0,0.0,0.0,0.0,90.0,1,0.0,12.522222222222222,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,32,1932.0,1932.0,0.0,0.0,0.0,150.0,1,0.0,12.88,15,15.0,32,46.875,46.875,0
6895.0,2022-04-14T08:11:39Z,Cold,,34,2078.4,2078.4,0.0,0.0,0.0,174.0,2,0.0,11.944827586206896,15,15.0,32,46.875,46.875,0
6932.0,2022-04-16T01:48:14Z,Active,,3,614.4000000000001,614.4000000000001,0.0,0.0,0.0,56.0,1,0.0,10.971428571428573,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,4,589.6,589.6,0.0,0.0,0.0,54.0,1,0.0,10.91851851851852,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,6,265.6,265.6,0.0,0.0,32.0,24.0,1,1.3333333333333333,11.066666666666668,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,8,722.4000000000001,722.4000000000001,0.0,0.0,32.0,66.0,2,0.48484848484848486,10.945454545454547,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,9,722.4000000000001,722.4000000000001,0.0,0.0,42.0,66.0,1,0.6363636363636364,10.945454545454547,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,12,398.40000000000003,398.40000000000003,0.0,0.0,0.0,36.0,1,0.0,11.066666666666668,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,13,398.40000000000003,398.40000000000003,0.0,0.0,30.0,36.0,1,0.8333333333333334,11.066666666666668,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,19,1046.4,1046.4,0.0,0.0,0.0,96.0,1,0.0,10.9,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,22,523.2,523.2,0.0,0.0,12.0,48.0,1,0.25,10.9,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,25,722.4000000000001,722.4000000000001,0.0,0.0,0.0,66.0,1,0.0,10.945454545454547,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,30,211.20000000000002,211.20000000000002,0.0,0.0,20.0,18.0,1,1.1111111111111112,11.733333333333334,12,12.0,32,37.5,37.5,0
6932.0,2022-04-16T01:48:14Z,Active,,34,372.8,372.8,0.0,0.0,0.0,32.0,1,0.0,11.65,12,12.0,32,37.5,37.5,0
6933.0,2022-04-16T01:56:57Z,Active,,30,1566.0,1566.0,0.0,0.0,0.0,150.0,3,0.0,10.44,3,3.0,4,75.0,75.0,0
6933.0,2022-04-16T01:56:57Z,Active,,32,522.0,522.0,0.0,0.0,0.0,50.0,1,0.0,10.44,3,3.0,4,75.0,75.0,0
6933.0,2022-04-16T01:56:57Z,Active,,33,1044.0,1044.0,0.0,0.0,0.0,100.0,2,0.0,10.44,3,3.0,4,75.0,75.0,0
6936.0,2022-04-16T04:10:14Z,Active,,3,448.79999999999995,448.79999999999995,0.0,0.0,0.0,36.0,1,0.0,12.466666666666665,4,3.0,9,33.333333333333336,44.44444444444444,0
6936.0,2022-04-16T04:10:14Z,Active,,9,299.2,299.2,0.0,0.0,0.0,24.0,1,0.0,12.466666666666667,4,3.0,9,33.333333333333336,44.44444444444444,0
6936.0,2022-04-16T04:10:14Z,Active,,11,224.39999999999998,224.39999999999998,0.0,0.0,6.0,18.0,1,0.3333333333333333,12.466666666666665,4,3.0,9,33.333333333333336,44.44444444444444,0
7265.0,2022-04-26T05:55:03Z,Cold,,17,2325.0,2325.0,0.0,0.0,25.0,250.0,2,0.1,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,20,1162.5,1162.5,0.0,0.0,25.0,125.0,2,0.2,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,23,2325.0,2325.0,0.0,0.0,0.0,250.0,1,0.0,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,24,1162.5,1162.5,0.0,0.0,0.0,125.0,1,0.0,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,26,1162.5,1162.5,0.0,0.0,50.0,125.0,1,0.4,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,28,1162.5,1162.5,0.0,0.0,0.0,125.0,1,0.0,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,29,975.0,975.0,0.0,0.0,0.0,80.0,1,0.0,12.1875,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,31,1380.0,1380.0,0.0,0.0,0.0,145.0,2,0.0,9.517241379310345,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,33,1162.5,1162.5,0.0,0.0,30.0,125.0,2,0.24,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,35,697.5,697.5,0.0,0.0,100.0,75.0,1,1.3333333333333333,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
7265.0,2022-04-26T05:55:03Z,Cold,,37,697.5,697.5,0.0,0.0,0.0,75.0,1,0.0,9.3,11,11.0,21,52.38095238095238,52.38095238095238,0
6961.0,2022-04-18T01:58:13Z,Active,,6,285.0,285.0,0.0,0.0,0.0,25.0,1,0.0,11.4,1,1.0,1,100.0,100.0,0
6980.0,2022-04-18T05:03:49Z,Closed,,5,2383.5,2383.5,0.0,0.0,0.0,226.0,1,0.0,10.54646017699115,1,1.0,1,100.0,100.0,0
6981.0,2022-04-18T05:09:34Z,Cold,,5,2140.8,2140.8,0.0,0.0,0.0,188.0,1,0.0,11.387234042553192,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,7,2144.0,2144.0,0.0,0.0,50.0,190.0,1,0.2631578947368421,11.284210526315789,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,8,988.0,988.0,0.0,0.0,112.0,90.0,2,1.2444444444444445,10.977777777777778,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,16,1744.0,1744.0,0.0,0.0,0.0,160.0,1,0.0,10.9,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,17,5033.6,5033.6,0.0,0.0,0.0,440.0,1,0.0,11.440000000000001,29,29.0,45,64.44444444444444,64.44444444444444,2
6981.0,2022-04-18T05:09:34Z,Cold,,18,560.0,560.0,0.0,0.0,0.0,42.0,1,0.0,13.333333333333334,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,20,864.0,864.0,0.0,0.0,0.0,80.0,1,0.0,10.8,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,22,1876.8000000000002,1876.8000000000002,0.0,0.0,40.0,172.0,2,0.23255813953488372,10.911627906976745,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,23,1526.4,1526.4,0.0,0.0,0.0,132.0,1,0.0,11.563636363636364,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,25,980.0,980.0,0.0,0.0,0.0,90.0,1,0.0,10.88888888888889,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,26,3827.2,3827.2,0.0,0.0,0.0,316.0,1,0.0,12.11139240506329,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,27,2392.0,2392.0,0.0,0.0,0.0,196.0,1,0.0,12.204081632653061,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,28,2392.0,2392.0,0.0,0.0,0.0,196.0,1,0.0,12.204081632653061,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,29,1646.4,1646.4,0.0,0.0,0.0,132.0,1,0.0,12.472727272727273,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,30,1118.4,1118.4,0.0,0.0,0.0,96.0,1,0.0,11.65,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,31,1211.0,1211.0,0.0,0.0,0.0,90.0,1,0.0,13.455555555555556,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,32,946.0,946.0,0.0,0.0,0.0,76.0,1,0.0,12.447368421052632,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,34,1646.4,1646.4,0.0,0.0,0.0,132.0,1,0.0,12.472727272727273,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,35,2068.8,2068.8,0.0,0.0,0.0,168.0,1,0.0,12.314285714285715,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,36,2068.8,2068.8,0.0,0.0,0.0,168.0,1,0.0,12.314285714285715,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,37,2068.8,2068.8,0.0,0.0,0.0,168.0,1,0.0,12.314285714285715,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,38,1118.4,1118.4,0.0,0.0,0.0,96.0,1,0.0,11.65,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,39,3510.4,3510.4,0.0,0.0,0.0,292.0,2,0.0,12.021917808219179,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,40,1860.8000000000002,1860.8000000000002,0.0,0.0,112.0,152.0,1,0.7368421052631579,12.242105263157896,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,41,1592.0,1592.0,0.0,0.0,0.0,155.0,1,0.0,10.270967741935484,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,43,861.6,861.6,0.0,0.0,54.0,74.0,1,0.7297297297297297,11.643243243243244,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,45,2548.0,2548.0,0.0,0.0,48.0,245.0,1,0.19591836734693877,10.4,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,46,1864.0,1864.0,0.0,0.0,26.0,160.0,1,0.1625,11.65,29,29.0,45,64.44444444444444,64.44444444444444,0
6981.0,2022-04-18T05:09:34Z,Cold,,49,1118.4,1118.4,0.0,0.0,0.0,96.0,1,0.0,11.65,29,29.0,45,64.44444444444444,64.44444444444444,0
7000.0,2022-04-18T06:16:28Z,Closed,,6,748.0,748.0,0.0,0.0,0.0,60.0,1,0.0,12.466666666666667,1,1.0,1,100.0,100.0,0
7004.0,2022-04-18T08:00:32Z,Active,GN2A,6,149.6,149.6,0.0,0.0,0.0,12.0,1,0.0,12.466666666666667,2,2.0,2,100.0,100.0,0
7004.0,2022-04-18T08:00:32Z,Active,GN2A,7,994.5,994.5,0.0,0.0,0.0,80.0,1,0.0,12.43125,2,2.0,2,100.0,100.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,8,2692.8,2692.8,0.0,0.0,0.0,228.0,1,0.0,11.810526315789474,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,9,756.0,756.0,0.0,0.0,78.0,70.0,1,1.1142857142857143,10.8,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,16,3104.0,3104.0,0.0,0.0,0.0,276.0,1,0.0,11.246376811594203,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,22,1444.8000000000002,1444.8000000000002,0.0,0.0,60.0,132.0,2,0.45454545454545453,10.945454545454547,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,23,1552.0,1552.0,0.0,0.0,76.0,138.0,1,0.5507246376811594,11.246376811594203,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,24,480.0,480.0,0.0,0.0,0.0,36.0,1,0.0,13.333333333333334,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,25,2091.2,2091.2,0.0,0.0,34.0,184.0,1,0.18478260869565216,11.365217391304347,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,27,907.2,907.2,0.0,0.0,0.0,78.0,1,0.0,11.630769230769232,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,28,464.0,464.0,0.0,0.0,0.0,40.0,1,0.0,11.6,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,29,2016.0,2016.0,0.0,0.0,0.0,162.0,1,0.0,12.444444444444445,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,31,1672.0,1672.0,0.0,0.0,0.0,116.0,1,0.0,14.413793103448276,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,33,1788.0,1788.0,0.0,0.0,0.0,132.0,1,0.0,13.545454545454545,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,35,2532.8,2532.8,0.0,0.0,0.0,208.0,1,0.0,12.176923076923078,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,37,1864.0,1864.0,0.0,0.0,0.0,160.0,1,0.0,11.65,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,38,3792.0,3792.0,0.0,0.0,0.0,316.0,2,0.0,12.0,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,40,2884.8,2884.8,0.0,0.0,80.0,232.0,1,0.3448275862068966,12.43448275862069,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,41,2884.8,2884.8,0.0,0.0,0.0,232.0,1,0.0,12.43448275862069,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,43,1144.0,1144.0,0.0,0.0,132.0,90.0,1,1.4666666666666666,12.71111111111111,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,45,2392.0,2392.0,0.0,0.0,38.0,196.0,1,0.19387755102040816,12.204081632653061,20,20.0,40,50.0,50.0,0
6992.0,2022-04-18T06:03:45Z,Active,GN2D,47,3292.8,3292.8,0.0,0.0,0.0,264.0,2,0.0,12.472727272727273,20,20.0,40,50.0,50.0,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,11,66.4,66.4,0.0,0.0,0.0,6.0,1,0.0,11.066666666666668,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,12,332.0,332.0,0.0,0.0,12.0,30.0,1,0.4,11.066666666666666,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,14,174.4,174.4,0.0,0.0,64.0,16.0,1,4.0,10.9,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,16,763.2,763.2,0.0,0.0,0.0,66.0,1,0.0,11.563636363636364,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,27,559.2,559.2,0.0,0.0,0.0,48.0,1,0.0,11.65,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,28,211.20000000000002,211.20000000000002,0.0,0.0,0.0,18.0,1,0.0,11.733333333333334,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,29,348.0,348.0,0.0,0.0,0.0,30.0,1,0.0,11.6,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,31,986.0,986.0,0.0,0.0,0.0,74.0,1,0.0,13.324324324324325,9,9.0,24,37.5,37.5,0
6996.0,2022-04-18T06:11:45Z,Active,GN2E,34,844.8000000000001,844.8000000000001,0.0,0.0,0.0,72.0,2,0.0,11.733333333333334,9,9.0,24,37.5,37.5,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,7,1046.4,1046.4,0.0,0.0,0.0,96.0,1,0.0,10.9,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,8,398.40000000000003,398.40000000000003,0.0,0.0,0.0,36.0,1,0.0,11.066666666666668,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,9,432.0,432.0,0.0,0.0,20.0,40.0,1,0.5,10.8,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,11,1046.4,1046.4,0.0,0.0,20.0,96.0,1,0.20833333333333334,10.9,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,12,324.0,324.0,0.0,0.0,24.0,30.0,1,0.8,10.8,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,14,913.6,913.6,0.0,0.0,12.0,84.0,1,0.14285714285714285,10.876190476190477,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,20,1046.4,1046.4,0.0,0.0,0.0,96.0,1,0.0,10.9,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,25,1179.2,1179.2,0.0,0.0,6.0,108.0,1,0.05555555555555555,10.91851851851852,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,30,886.4000000000001,886.4000000000001,0.0,0.0,0.0,76.0,1,0.0,11.663157894736843,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,33,600.0,600.0,0.0,0.0,28.0,48.0,1,0.5833333333333334,12.5,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,35,140.8,140.8,0.0,0.0,20.0,12.0,1,1.6666666666666667,11.733333333333334,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,37,1118.4,1118.4,0.0,0.0,0.0,96.0,1,0.0,11.65,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,38,745.6,745.6,0.0,0.0,12.0,64.0,1,0.1875,11.65,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,39,464.0,464.0,0.0,0.0,48.0,40.0,1,1.2,11.6,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,41,1097.6,1097.6,0.0,0.0,58.0,94.0,2,0.6170212765957447,11.67659574468085,16,16.0,39,41.02564102564103,41.02564102564103,0
6998.0,2022-04-18T06:13:46Z,Active,GN2G,45,886.4000000000001,886.4000000000001,0.0,0.0,0.0,76.0,1,0.0,11.663157894736843,16,16.0,39,41.02564102564103,41.02564102564103,0
7212.0,2022-03-31T13:00:00Z,Active,,15,553.5,553.5,0.0,0.0,0.0,46.0,2,0.0,12.032608695652174,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,16,217.5,217.5,0.0,0.0,0.0,20.0,1,0.0,10.875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,17,243.75,243.75,0.0,0.0,0.0,20.0,1,0.0,12.1875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,18,270.0,270.0,0.0,0.0,0.0,20.0,1,0.0,13.5,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,20,243.75,243.75,0.0,0.0,10.0,20.0,2,0.5,12.1875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,21,217.5,217.5,0.0,0.0,0.0,20.0,1,0.0,10.875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,23,270.0,270.0,0.0,0.0,0.0,20.0,1,0.0,13.5,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,24,378.75,378.75,0.0,0.0,0.0,30.0,2,0.0,12.625,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,25,135.0,135.0,0.0,0.0,0.0,10.0,1,0.0,13.5,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,26,108.75,108.75,0.0,0.0,0.0,10.0,1,0.0,10.875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,28,378.75,378.75,0.0,0.0,0.0,30.0,1,0.0,12.625,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,30,165.0,165.0,0.0,0.0,0.0,12.0,1,0.0,13.75,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,31,217.5,217.5,0.0,0.0,0.0,20.0,1,0.0,10.875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,33,405.0,405.0,0.0,0.0,0.0,30.0,1,0.0,13.5,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,36,1218.75,1218.75,0.0,0.0,0.0,100.0,1,0.0,12.1875,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,39,622.5,622.5,0.0,0.0,0.0,50.0,2,0.0,12.45,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,43,135.0,135.0,0.0,0.0,0.0,10.0,1,0.0,13.5,21,21.0,35,60.0,60.0,0
7212.0,2022-03-31T13:00:00Z,Active,,44,1196.25,978.75,217.5,20.0,0.0,100.0,2,0.2,12.234375,21,21.0,35,60.0,60.0,0
