created_on,name,database_name,schema_name,kind,comment,cluster_by,rows,bytes,owner,retention_time,automatic_clustering,change_tracking,is_external,enable_schema_evolution,owner_role_type,is_event,budget
2023-07-04,_AIRBYTE_TMP_KCU_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_KDT_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-27,_AIRBYTE_TMP_KDV_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,627200,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-19,_AIRBYTE_TMP_KEG_TRANSPORT_COSTS_BEAT_DELAY_DATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_KFG_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_KFP_MY_SQL_DISTRIBUTIONCHAIN_BEATWAREHOUSESUPPLY,EGGOZDB,MAPLEMONK,TABLE,,,779,46592,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-04,_AIRBYTE_TMP_KGL_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-28,_AIRBYTE_TMP_KGM_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-28,_AIRBYTE_TMP_KGR_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-28,_AIRBYTE_TMP_KGX_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_KHH_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-10,_AIRBYTE_TMP_KIJ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-14,_AIRBYTE_TMP_KIU_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-09,_AIRBYTE_TMP_KJD_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-26,_AIRBYTE_TMP_KJE_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-17,_AIRBYTE_TMP_KKG_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-14,_AIRBYTE_TMP_KKG_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-04-23,_AIRBYTE_TMP_KKT_MY_SQL_ORDER_ORDER,EGGOZDB,MAPLEMONK,TABLE,,,84751,6206464,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-02,_AIRBYTE_TMP_KKV_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-05,_AIRBYTE_TMP_KKY_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-09,_AIRBYTE_TMP_KMG_MY_SQL_WAREHOUSE_WAREHOUSE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-07-27,_AIRBYTE_TMP_KMO_MY_SQL_BASE_CITY,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-27,_AIRBYTE_TMP_KMU_MY_SQL_PAYMENT_INVOICE,EGGOZDB,MAPLEMONK,TABLE,,,148063,8110592,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-14,_AIRBYTE_TMP_KON_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-01,_AIRBYTE_TMP_KOU_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-16,_AIRBYTE_TMP_KPZ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,623616,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-21,_AIRBYTE_TMP_KPZ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-22,_AIRBYTE_TMP_KQM_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-27,_AIRBYTE_TMP_KSJ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_KST_MY_SQL_DISTRIBUTOR_SALES_SECONDARYTRIP,EGGOZDB,MAPLEMONK,TABLE,,,589,50176,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-04,_AIRBYTE_TMP_KTH_MY_SQL_PAYMENT_SALESTRANSACTION,EGGOZDB,MAPLEMONK,TABLE,,,539417,32923136,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-27,_AIRBYTE_TMP_KTL_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-28,_AIRBYTE_TMP_KTM_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,541184,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-25,_AIRBYTE_TMP_KTP_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-13,_AIRBYTE_TMP_KTV_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-21,_AIRBYTE_TMP_KUS_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-21,_AIRBYTE_TMP_KVD_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-01,_AIRBYTE_TMP_KVV_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-30,_AIRBYTE_TMP_KVV_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,821760,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-07,_AIRBYTE_TMP_KWF_TRANSPORT_COSTS_LAST_MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,,20000,1842688,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-11,_AIRBYTE_TMP_KWK_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-27,_AIRBYTE_TMP_KWP_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,541184,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-30,_AIRBYTE_TMP_KXF_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-20,_AIRBYTE_TMP_KXF_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-09,_AIRBYTE_TMP_KXH_TRANSPORT_COSTS_LAST___MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,,10000,821248,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_KYC_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-23,_AIRBYTE_TMP_KYS_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-22,_AIRBYTE_TMP_KYW_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-10,_AIRBYTE_TMP_KZS_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-08,_AIRBYTE_TMP_LAA_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-15,_AIRBYTE_TMP_LAD_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-03,_AIRBYTE_TMP_LBB_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-19,_AIRBYTE_TMP_LCA_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-14,_AIRBYTE_TMP_LCQ_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-07-27,_AIRBYTE_TMP_LDC_MY_SQL_RETAILER_RETAILERPAYMENTCYCLE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-02,_AIRBYTE_TMP_LDS_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-27,_AIRBYTE_TMP_LEK_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-13,_AIRBYTE_TMP_LEN_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,31,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-22,_AIRBYTE_TMP_LEX_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-26,_AIRBYTE_TMP_LFF_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-23,_AIRBYTE_TMP_LFQ_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-18,_AIRBYTE_TMP_LFT_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-22,_AIRBYTE_TMP_LGR_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_LHH_MY_SQL_PAYMENT_PARENTSALESTRANSACTION,EGGOZDB,MAPLEMONK,TABLE,,,1,6656,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-02,_AIRBYTE_TMP_LHY_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-29,_AIRBYTE_TMP_LHZ_REPLACEMENT_AGEING_DELHI,EGGOZDB,MAPLEMONK,TABLE,,,5912,289280,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-06,_AIRBYTE_TMP_LIC_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-03,_AIRBYTE_TMP_LJP_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-23,_AIRBYTE_TMP_LJW_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-12,_AIRBYTE_TMP_LKT_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-29,_AIRBYTE_TMP_LKW_REPLACEMENT_AGEING_BANGALORE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-14,_AIRBYTE_TMP_LLT_TRANSPORT_COSTS_FM_VEHICLE_DETAILS_AFTER_1ST_APRIL,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-20,_AIRBYTE_TMP_LMB_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-25,_AIRBYTE_TMP_LMQ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-17,_AIRBYTE_TMP_LMS_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,31,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-16,_AIRBYTE_TMP_LOD_MY_SQL_ORDER_ORDERLINE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-30,_AIRBYTE_TMP_LOM_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-01,_AIRBYTE_TMP_LOT_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-12,_AIRBYTE_TMP_LPB_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-05,_AIRBYTE_TMP_LPC_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-05,_AIRBYTE_TMP_LPH_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-18,_AIRBYTE_TMP_LPN_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-12,_AIRBYTE_TMP_LPT_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-10-27,_AIRBYTE_TMP_LQN_MY_SQL_DISTRIBUTIONCHAIN_BEATASSIGNMENT,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-07-15,_AIRBYTE_TMP_LQR_MY_SQL_RETAILER_CLASSIFICATION,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-09,_AIRBYTE_TMP_LRF_MY_SQL_ORDER_ORDER,EGGOZDB,MAPLEMONK,TABLE,,,100073,7659520,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-24,_AIRBYTE_TMP_LRK_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-19,_AIRBYTE_TMP_LRU_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,31,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-25,_AIRBYTE_TMP_LRV_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,524800,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-31,_AIRBYTE_TMP_LSB_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-15,_AIRBYTE_TMP_LST_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-08-08,_AIRBYTE_TMP_LSU_MY_SQL_PROCUREMENT_BATCHMODEL,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-09,_AIRBYTE_TMP_LSY_TRANSPORT_COSTS_BEAT_DELAY_DATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-11,_AIRBYTE_TMP_LTR_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-05,_AIRBYTE_TMP_LUG_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-27,_AIRBYTE_TMP_LUI_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,1,6144,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-05,_AIRBYTE_TMP_LUR_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-02,_AIRBYTE_TMP_LUS_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-05,_AIRBYTE_TMP_LUW_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-12,_AIRBYTE_TMP_LVF_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-03,_AIRBYTE_TMP_LVG_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-26,_AIRBYTE_TMP_LWG_EPM_KPI_TRACKER_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-25,_AIRBYTE_TMP_LWK_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-05,_AIRBYTE_TMP_LWZ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-08,_AIRBYTE_TMP_LXC_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-30,_AIRBYTE_TMP_LXK_EPM_KPI_TRACKER_V2,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-21,_AIRBYTE_TMP_LYE_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-20,_AIRBYTE_TMP_LYQ_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-27,_AIRBYTE_TMP_LYY_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-28,_AIRBYTE_TMP_LYY_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,11996,746496,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-27,_AIRBYTE_TMP_LZI_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-02,_AIRBYTE_TMP_MBC_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-06,_AIRBYTE_TMP_MBJ_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-21,_AIRBYTE_TMP_MBM_EPM_PKG_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-05,_AIRBYTE_TMP_MBN_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,626176,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-16,_AIRBYTE_TMP_MBP_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,10000,625152,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-30,_AIRBYTE_TMP_MCF_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-10,_AIRBYTE_TMP_MCG_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-07-15,_AIRBYTE_TMP_MCR_MY_SQL_PAYMENT_INVOICE,EGGOZDB,MAPLEMONK,TABLE,,,113187,6110720,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-21,_AIRBYTE_TMP_MEC_EPM_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,6494,496640,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-26,_AIRBYTE_TMP_MES_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-10-10,_AIRBYTE_TMP_MFR_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-19,_AIRBYTE_TMP_MGB_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-09,_AIRBYTE_TMP_MGE_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-02,_AIRBYTE_TMP_MGH_REGION_WISE_PROCUREMENT_MASTERDATA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-04-23,_AIRBYTE_TMP_MGK_MY_SQL_ORDER_ORDERLINE,EGGOZDB,MAPLEMONK,TABLE,,,85249,3637248,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-13,_AIRBYTE_TMP_MGK_MY_SQL_RETAILER_COMMISSIONSLAB,EGGOZDB,MAPLEMONK,TABLE,,,175,14336,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-15,_AIRBYTE_TMP_MGO_REGION_WISE_PROCUREMENT_NECC_RATE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
